[     0.004s] === Full Library Import Test Started ===
[ 23889.399s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136079 }
[ 23890.480s] FILE_COMPLETE [529/5737] (David_Bowie)Black_Tie_White_Noise-11-I_Know_It's_Gonna_Happen_Someday_.mp3 - 1 passages in 28.60s (total_elapsed: 23890.5s)
[ 23890.480s] FILE_START [530/5737] (David_Bowie)Black_Tie_White_Noise-12-The_Wedding_Song.mp3
[ 23890.481s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136080 }
[ 23890.481s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136080 }
[ 23890.481s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136080 }
[ 23890.481s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136080 }
[ 23890.481s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136080 }
[ 23890.481s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136080 }
[ 23890.481s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136080 }
[ 23890.481s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136080 }
[ 23890.481s] EVENT PassageCompleted: passage #0
[ 23890.481s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-11-I_Know_It's_Gonna_Happen_Someday_.mp3"
[ 23890.481s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-12-The_Wedding_Song.mp3"
[ 23890.481s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-12-The_Wedding_Song.mp3", score: 1.8, is_single_track: true }
[ 23920.421s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 7791575040, confidence: 0.5, timestamp: 1766136110 }
[ 23920.421s] EVENT PassageStarted: passage #0
[ 23920.421s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136110 }
[ 23920.421s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136110 }
[ 23920.421s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136110 }
[ 23921.104s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136111 }
[ 23921.104s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136111 }
[ 23922.307s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136112 }
[ 23922.307s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136112 }
[ 23922.307s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136112 }
[ 23922.307s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136112 }
[ 23922.307s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136112 }
[ 23922.313s] FILE_COMPLETE [530/5737] (David_Bowie)Black_Tie_White_Noise-12-The_Wedding_Song.mp3 - 1 passages in 31.83s (total_elapsed: 23922.3s)
[ 23922.313s] PROGRESS 530/5737 (9.2%) - 0.02 files/sec - ETA: 3917.1min
[ 23922.313s] FILE_START [531/5737] (David_Bowie)Black_Tie_White_Noise-13-Jump_They_Say_(Alternate_Mix).mp3
[ 23922.320s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136112 }
[ 23922.320s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136112 }
[ 23922.320s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136112 }
[ 23922.320s] EVENT PassageCompleted: passage #0
[ 23922.320s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-12-The_Wedding_Song.mp3"
[ 23922.320s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-13-Jump_They_Say_(Alternate_Mix).mp3"
[ 23922.320s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-13-Jump_They_Say_(Alternate_Mix).mp3", score: 1.8, is_single_track: true }
[ 23949.046s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 6910525440, confidence: 0.5, timestamp: 1766136139 }
[ 23949.046s] EVENT PassageStarted: passage #0
[ 23949.046s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136139 }
[ 23949.046s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136139 }
[ 23949.046s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136139 }
[ 23949.662s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136139 }
[ 23949.662s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136139 }
[ 23950.718s] FILE_COMPLETE [531/5737] (David_Bowie)Black_Tie_White_Noise-13-Jump_They_Say_(Alternate_Mix).mp3 - 1 passages in 28.40s (total_elapsed: 23950.7s)
[ 23950.719s] FILE_START [532/5737] (David_Bowie)Black_Tie_White_Noise-14-Lucy_Can't_Dance.mp3
[ 23950.721s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136140 }
[ 23950.721s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136140 }
[ 23950.721s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136140 }
[ 23950.721s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136140 }
[ 23950.721s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136140 }
[ 23950.721s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136140 }
[ 23950.721s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136140 }
[ 23950.721s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136140 }
[ 23950.721s] EVENT PassageCompleted: passage #0
[ 23950.721s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-13-Jump_They_Say_(Alternate_Mix).mp3"
[ 23950.721s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-14-Lucy_Can't_Dance.mp3"
[ 23950.721s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-14-Lucy_Can't_Dance.mp3", score: 1.8, is_single_track: true }
[ 23988.681s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 9827205120, confidence: 0.5, timestamp: 1766136178 }
[ 23988.681s] EVENT PassageStarted: passage #0
[ 23988.681s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136178 }
[ 23988.681s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136178 }
[ 23988.681s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136178 }
[ 23989.555s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136179 }
[ 23989.555s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136179 }
[ 23991.071s] FILE_COMPLETE [532/5737] (David_Bowie)Black_Tie_White_Noise-14-Lucy_Can't_Dance.mp3 - 1 passages in 40.35s (total_elapsed: 23991.1s)
[ 23991.071s] FILE_START [533/5737] (David_Bowie)ChangesOneBowie-01-Space_Oddity.mp3
[ 23991.081s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136181 }
[ 23991.081s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136181 }
[ 23991.081s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136181 }
[ 23991.081s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136181 }
[ 23991.081s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136181 }
[ 23991.081s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136181 }
[ 23991.081s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136181 }
[ 23991.081s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136181 }
[ 23991.081s] EVENT PassageCompleted: passage #0
[ 23991.081s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\Black_Tie_White_Noise\\(David_Bowie)Black_Tie_White_Noise-14-Lucy_Can't_Dance.mp3"
[ 23991.081s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-01-Space_Oddity.mp3"
[ 23991.081s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-01-Space_Oddity.mp3", score: 1.8, is_single_track: true }
[ 24025.506s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 8489779200, confidence: 0.8, timestamp: 1766136215 }
[ 24025.506s] EVENT PassageStarted: passage #0
[ 24025.506s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136215 }
[ 24025.506s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136215 }
[ 24025.506s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136215 }
[ 24026.314s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136216 }
[ 24026.314s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136216 }
[ 24027.711s] FILE_COMPLETE [533/5737] (David_Bowie)ChangesOneBowie-01-Space_Oddity.mp3 - 1 passages in 36.64s (total_elapsed: 24027.7s)
[ 24027.711s] FILE_START [534/5737] (David_Bowie)ChangesOneBowie-02-John,_I'm_Only_Dancing.mp3
[ 24027.713s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136217 }
[ 24027.713s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136217 }
[ 24027.713s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136217 }
[ 24027.713s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136217 }
[ 24027.713s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136217 }
[ 24027.713s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136217 }
[ 24027.713s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136217 }
[ 24027.713s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136217 }
[ 24027.713s] EVENT PassageCompleted: passage #0
[ 24027.713s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-01-Space_Oddity.mp3"
[ 24027.713s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-02-John,_I'm_Only_Dancing.mp3"
[ 24027.713s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-02-John,_I'm_Only_Dancing.mp3", score: 1.8, is_single_track: true }
[ 24045.997s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 4756193280, confidence: 0.5, timestamp: 1766136235 }
[ 24045.997s] EVENT PassageStarted: passage #0
[ 24045.997s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136236 }
[ 24045.997s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136236 }
[ 24045.997s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136236 }
[ 24046.416s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136236 }
[ 24046.417s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136236 }
[ 24047.131s] FILE_COMPLETE [534/5737] (David_Bowie)ChangesOneBowie-02-John,_I'm_Only_Dancing.mp3 - 1 passages in 19.42s (total_elapsed: 24047.1s)
[ 24047.132s] FILE_START [535/5737] (David_Bowie)ChangesOneBowie-03-Changes.mp3
[ 24047.132s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136237 }
[ 24047.132s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136237 }
[ 24047.132s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136237 }
[ 24047.132s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136237 }
[ 24047.132s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136237 }
[ 24047.132s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136237 }
[ 24047.132s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136237 }
[ 24047.132s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136237 }
[ 24047.132s] EVENT PassageCompleted: passage #0
[ 24047.132s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-02-John,_I'm_Only_Dancing.mp3"
[ 24047.132s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-03-Changes.mp3"
[ 24047.132s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-03-Changes.mp3", score: 1.8, is_single_track: true }
[ 24070.582s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 6147440640, confidence: 0.5, timestamp: 1766136260 }
[ 24070.582s] EVENT PassageStarted: passage #0
[ 24070.582s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136260 }
[ 24070.582s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136260 }
[ 24070.582s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136260 }
[ 24071.124s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136261 }
[ 24071.124s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136261 }
[ 24072.063s] FILE_COMPLETE [535/5737] (David_Bowie)ChangesOneBowie-03-Changes.mp3 - 1 passages in 24.93s (total_elapsed: 24072.1s)
[ 24072.063s] FILE_START [536/5737] (David_Bowie)ChangesOneBowie-04-Ziggy_Stardust.mp3
[ 24072.065s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136262 }
[ 24072.065s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136262 }
[ 24072.065s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136262 }
[ 24072.065s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136262 }
[ 24072.065s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136262 }
[ 24072.065s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136262 }
[ 24072.065s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136262 }
[ 24072.065s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136262 }
[ 24072.065s] EVENT PassageCompleted: passage #0
[ 24072.065s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-03-Changes.mp3"
[ 24072.065s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-04-Ziggy_Stardust.mp3"
[ 24072.065s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-04-Ziggy_Stardust.mp3", score: 1.8, is_single_track: true }
[ 24093.024s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 5481676800, confidence: 0.5, timestamp: 1766136283 }
[ 24093.024s] EVENT PassageStarted: passage #0
[ 24093.024s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136283 }
[ 24093.024s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136283 }
[ 24093.024s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136283 }
[ 24093.520s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136283 }
[ 24093.520s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136283 }
[ 24094.348s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136284 }
[ 24094.348s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136284 }
[ 24094.348s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136284 }
[ 24094.349s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136284 }
[ 24094.349s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136284 }
[ 24094.353s] FILE_COMPLETE [536/5737] (David_Bowie)ChangesOneBowie-04-Ziggy_Stardust.mp3 - 1 passages in 22.29s (total_elapsed: 24094.3s)
[ 24094.353s] FILE_START [537/5737] (David_Bowie)ChangesOneBowie-05-Suffragette_City.mp3
[ 24094.354s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136284 }
[ 24094.354s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136284 }
[ 24094.354s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136284 }
[ 24094.354s] EVENT PassageCompleted: passage #0
[ 24094.354s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-04-Ziggy_Stardust.mp3"
[ 24094.355s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-05-Suffragette_City.mp3"
[ 24094.355s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-05-Suffragette_City.mp3", score: 1.8, is_single_track: true }
[ 24116.906s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 5841469440, confidence: 0.5, timestamp: 1766136306 }
[ 24116.906s] EVENT PassageStarted: passage #0
[ 24116.906s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136306 }
[ 24116.906s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136306 }
[ 24116.906s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136306 }
[ 24117.429s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136307 }
[ 24117.429s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136307 }
[ 24118.320s] FILE_COMPLETE [537/5737] (David_Bowie)ChangesOneBowie-05-Suffragette_City.mp3 - 1 passages in 23.97s (total_elapsed: 24118.3s)
[ 24118.320s] FILE_START [538/5737] (David_Bowie)ChangesOneBowie-06-Jean_Genie.mp3
[ 24118.322s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136308 }
[ 24118.322s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136308 }
[ 24118.322s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136308 }
[ 24118.322s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136308 }
[ 24118.322s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136308 }
[ 24118.322s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136308 }
[ 24118.322s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136308 }
[ 24118.322s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136308 }
[ 24118.322s] EVENT PassageCompleted: passage #0
[ 24118.322s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-05-Suffragette_City.mp3"
[ 24118.322s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-06-Jean_Genie.mp3"
[ 24118.322s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-06-Jean_Genie.mp3", score: 1.8, is_single_track: true }
[ 24145.272s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 6986465280, confidence: 0.5, timestamp: 1766136335 }
[ 24145.272s] EVENT PassageStarted: passage #0
[ 24145.272s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136335 }
[ 24145.272s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136335 }
[ 24145.272s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136335 }
[ 24145.917s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136335 }
[ 24145.917s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136335 }
[ 24146.984s] FILE_COMPLETE [538/5737] (David_Bowie)ChangesOneBowie-06-Jean_Genie.mp3 - 1 passages in 28.66s (total_elapsed: 24147.0s)
[ 24146.984s] FILE_START [539/5737] (David_Bowie)ChangesOneBowie-07-Diamond_Dogs.mp3
[ 24146.986s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136336 }
[ 24146.986s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136336 }
[ 24146.986s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136336 }
[ 24146.986s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136336 }
[ 24146.986s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136336 }
[ 24146.986s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136336 }
[ 24146.986s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136336 }
[ 24146.986s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136336 }
[ 24146.986s] EVENT PassageCompleted: passage #0
[ 24146.986s] EVENT FileCompleted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-06-Jean_Genie.mp3"
[ 24146.986s] EVENT FileStarted: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-07-Diamond_Dogs.mp3"
[ 24146.986s] EVENT SingleTrackCheckCompleted { file_path: "C:\\Users\\Mango Cat\\Music\\Bowie, David\\ChangesOneBowie\\(David_Bowie)ChangesOneBowie-07-Diamond_Dogs.mp3", score: 1.8, is_single_track: true }
[ 24186.609s] EVENT BoundaryDetected { passage_index: 0, start_time: 0, end_time: 10310860800, confidence: 0.5, timestamp: 1766136376 }
[ 24186.609s] EVENT PassageStarted: passage #0
[ 24186.609s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "running", timestamp: 1766136376 }
[ 24186.609s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3", status: "completed", timestamp: 1766136376 }
[ 24186.609s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "running", timestamp: 1766136376 }
[ 24187.525s] EVENT ExtractionProgress { passage_index: 0, extractor: "Chromaprint", status: "completed", timestamp: 1766136377 }
[ 24187.525s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "running", timestamp: 1766136377 }
[ 24189.104s] EVENT ExtractionProgress { passage_index: 0, extractor: "AudioDerived", status: "completed", timestamp: 1766136379 }
[ 24189.104s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "running", timestamp: 1766136379 }
[ 24189.104s] EVENT ExtractionProgress { passage_index: 0, extractor: "ID3GenreMapper", status: "completed", timestamp: 1766136379 }
[ 24189.104s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136379 }
[ 24189.104s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "running", timestamp: 1766136379 }
[ 24190.918s] FILE_COMPLETE [539/5737] (David_Bowie)ChangesOneBowie-07-Diamond_Dogs.mp3 - 1 passages in 43.93s (total_elapsed: 24190.9s)
[ 24190.918s] FILE_START [540/5737] (David_Bowie)ChangesOneBowie-08-Rebel_Rebel.mp3
[ 24190.922s] EVENT ExtractionProgress { passage_index: 0, extractor: "MusicBrainz-Pass2", status: "completed", timestamp: 1766136380 }
[ 24190.922s] EVENT FusionStarted { passage_index: 0, timestamp: 1766136380 }
[ 24190.922s] EVENT ValidationStarted { passage_index: 0, timestamp: 1766136380 }
[ 24190.922s] EVENT PassageCompleted: passage #0
